country,metric,date,source_file
Syria,crop failure,06-2025,American Samoa
Afghanistan,economic concern,04-2022,American Samoa
Afghanistan,economic concern,05-2022,American Samoa
Indonesia,crop failure,02-2024,American Samoa
Indonesia,crop failure,03-2024,American Samoa
Indonesia,crop failure,04-2024,American Samoa
Indonesia,crop failure,01-2023,American Samoa
Indonesia,crop failure,02-2023,American Samoa
Indonesia,crop failure,03-2023,American Samoa
Indonesia,crop failure,04-2023,American Samoa
Sub-Saharan Africa,crop failure,01-2021,American Samoa
Ukraine,military coup,02-2025,American Samoa
United States,economic concern,05-2024,American Samoa
United States,economic concern,02-2022,American Samoa
Niger,military coup,07-2023,American Samoa
Niger,military coup,07-2023,American Samoa
United States,political assassination,07-2024,American Samoa
Palestinian Territories,political assassination,03-2018,American Samoa
Venezuela,political assassination,08-2018,American Samoa
Russia,natural disaster,07-2025,American Samoa
United States,natural disaster,07-2025,American Samoa
Japan,natural disaster,07-2025,American Samoa
Chile,natural disaster,07-2025,American Samoa
Peru,natural disaster,07-2025,American Samoa
Ecuador,natural disaster,07-2025,American Samoa
Costa Rica,natural disaster,07-2025,American Samoa
Mexico,natural disaster,07-2025,American Samoa
Guatemala,natural disaster,07-2025,American Samoa
El Salvador,natural disaster,07-2025,American Samoa
Colombia,natural disaster,07-2025,American Samoa
French Polynesia,natural disaster,07-2025,American Samoa
Guam,natural disaster,07-2025,American Samoa
Samoa,natural disaster,07-2025,American Samoa
Solomon Islands,natural disaster,07-2025,American Samoa
Fiji,natural disaster,07-2025,American Samoa
Kiribati,natural disaster,07-2025,American Samoa
New Caledonia,natural disaster,07-2025,American Samoa
Cook Islands,natural disaster,07-2025,American Samoa
Nauru,natural disaster,07-2025,American Samoa
Australia,natural disaster,07-2025,American Samoa
Philippines,natural disaster,07-2025,American Samoa
China,natural disaster,07-2025,American Samoa
Samoa,natural disaster,03-2025,American Samoa
Samoa,natural disaster,04-2025,American Samoa
Samoa,natural disaster,05-2025,American Samoa
Chile,natural disaster,07-2025,American Samoa
Ecuador,natural disaster,07-2025,American Samoa
Colombia,natural disaster,07-2025,American Samoa
Russia,natural disaster,07-2025,American Samoa
Japan,natural disaster,07-2025,American Samoa
Tonga,natural disaster,02-2018,American Samoa
Samoa,natural disaster,02-2018,American Samoa
Samoa,natural disaster,03-2018,American Samoa
American Samoa,natural disaster,02-2018,American Samoa
American Samoa,natural disaster,03-2018,American Samoa
United States,natural disaster,04-2021,American Samoa
Germany,natural disaster,02-2018,American Samoa
Afghanistan,natural disaster,02-2018,American Samoa
Oman,natural disaster,02-2018,American Samoa
Uruguay,natural disaster,02-2018,American Samoa
Argentina,natural disaster,02-2018,American Samoa
New Zealand,natural disaster,02-2018,American Samoa
India,ethnic tension,06-2023,American Samoa
India,ethnic tension,05-2022,American Samoa
India,ethnic tension,05-2020,American Samoa
India,ethnic tension,06-2020,American Samoa
India,ethnic tension,07-2020,American Samoa
India,ethnic tension,08-2020,American Samoa
India,ethnic tension,09-2020,American Samoa
India,ethnic tension,10-2020,American Samoa
India,ethnic tension,11-2020,American Samoa
India,ethnic tension,12-2020,American Samoa
India,ethnic tension,01-2021,American Samoa
India,ethnic tension,02-2021,American Samoa
India,ethnic tension,03-2021,American Samoa
India,ethnic tension,04-2021,American Samoa
India,ethnic tension,05-2021,American Samoa
India,ethnic tension,06-2021,American Samoa
India,ethnic tension,07-2021,American Samoa
India,ethnic tension,08-2021,American Samoa
India,ethnic tension,09-2021,American Samoa
India,ethnic tension,10-2021,American Samoa
India,ethnic tension,11-2021,American Samoa
India,ethnic tension,12-2021,American Samoa
India,ethnic tension,01-2022,American Samoa
India,ethnic tension,02-2022,American Samoa
India,ethnic tension,03-2022,American Samoa
India,ethnic tension,04-2022,American Samoa
India,ethnic tension,05-2022,American Samoa
India,ethnic tension,06-2022,American Samoa
India,ethnic tension,07-2022,American Samoa
India,ethnic tension,08-2022,American Samoa
India,ethnic tension,09-2022,American Samoa
India,ethnic tension,10-2022,American Samoa
India,ethnic tension,11-2022,American Samoa
India,ethnic tension,12-2022,American Samoa
India,ethnic tension,01-2023,American Samoa
India,ethnic tension,02-2023,American Samoa
India,ethnic tension,03-2023,American Samoa
India,ethnic tension,04-2023,American Samoa
India,ethnic tension,05-2023,American Samoa
India,ethnic tension,06-2023,American Samoa
India,ethnic tension,07-2023,American Samoa
India,ethnic tension,08-2023,American Samoa
India,ethnic tension,09-2023,American Samoa
India,ethnic tension,10-2023,American Samoa
India,ethnic tension,11-2023,American Samoa
India,ethnic tension,12-2023,American Samoa
India,ethnic tension,01-2024,American Samoa
India,ethnic tension,02-2024,American Samoa
India,ethnic tension,03-2024,American Samoa
India,ethnic tension,04-2024,American Samoa
India,ethnic tension,05-2024,American Samoa
India,ethnic tension,06-2024,American Samoa
India,ethnic tension,07-2024,American Samoa
India,ethnic tension,08-2024,American Samoa
India,ethnic tension,09-2024,American Samoa
India,ethnic tension,10-2024,American Samoa
India,ethnic tension,11-2024,American Samoa
India,ethnic tension,12-2024,American Samoa
India,ethnic tension,01-2025,American Samoa
India,ethnic tension,02-2025,American Samoa
Guatemala,contested election,07-2023,Andorra
Pakistan,contested election,02-2024,Andorra
Kenya,contested election,08-2022,Andorra
Afghanistan,contested election,02-2020,Andorra
Russia,crop failure,07-2025,Andorra
Russia,crop failure,08-2025,Andorra
Russia,crop failure,09-2025,Andorra
Syria,crop failure,01-2025,Andorra
Syria,crop failure,02-2025,Andorra
Syria,crop failure,03-2025,Andorra
Syria,crop failure,04-2025,Andorra
Syria,crop failure,05-2025,Andorra
Syria,economic concern,01-2025,Andorra
Syria,economic concern,02-2025,Andorra
Afghanistan,economic concern,06-2023,Andorra
Afghanistan,economic concern,04-2022,Andorra
Afghanistan,economic concern,05-2022,Andorra
Afghanistan,economic concern,01-2023,Andorra
Sub-Saharan Africa,crop failure,01-2021,Andorra
Pakistan,economic concern,09-2024,Andorra
Palestinian Territories,political assassination,03-2018,Andorra
Sint Maarten,political assassination,07-2024,Andorra
France,natural disaster,08-2025,Andorra
France,natural disaster,09-2025,Andorra
Bulgaria,natural disaster,08-2025,Andorra
Hungary,natural disaster,08-2025,Andorra
Sao Tome and Principe,natural disaster,05-2022,Andorra
Europe,natural disaster,08-2025,Andorra
France,natural disaster,08-2025,Andorra
Haiti,natural disaster,08-2021,Andorra
Haiti,natural disaster,09-2021,Andorra
North Korea,natural disaster,01-2019,Andorra
North Korea,natural disaster,02-2019,Andorra
North Korea,natural disaster,03-2019,Andorra
North Korea,natural disaster,04-2019,Andorra
North Korea,natural disaster,01-2020,Andorra
North Korea,natural disaster,02-2020,Andorra
North Korea,natural disaster,03-2020,Andorra
North Korea,natural disaster,04-2020,Andorra
North Korea,natural disaster,05-2020,Andorra
North Korea,natural disaster,06-2020,Andorra
North Korea,natural disaster,07-2020,Andorra
North Korea,natural disaster,08-2020,Andorra
North Korea,natural disaster,09-2020,Andorra
North Korea,natural disaster,10-2020,Andorra
North Korea,natural disaster,11-2020,Andorra
North Korea,natural disaster,12-2020,Andorra
North Korea,natural disaster,01-2021,Andorra
North Korea,natural disaster,02-2021,Andorra
North Korea,natural disaster,03-2021,Andorra
North Korea,natural disaster,04-2021,Andorra
North Korea,natural disaster,05-2021,Andorra
North Korea,natural disaster,06-2021,Andorra
North Korea,natural disaster,07-2021,Andorra
North Korea,natural disaster,08-2021,Andorra
North Korea,natural disaster,09-2021,Andorra
North Korea,natural disaster,10-2021,Andorra
North Korea,natural disaster,11-2021,Andorra
North Korea,natural disaster,12-2021,Andorra
North Korea,economic concern,01-2018,Andorra
North Korea,economic concern,02-2018,Andorra
North Korea,economic concern,03-2018,Andorra
North Korea,economic concern,04-2018,Andorra
North Korea,economic concern,05-2018,Andorra
North Korea,economic concern,06-2018,Andorra
North Korea,economic concern,07-2018,Andorra
North Korea,economic concern,08-2018,Andorra
North Korea,economic concern,09-2018,Andorra
North Korea,economic concern,10-2018,Andorra
North Korea,economic concern,11-2018,Andorra
North Korea,economic concern,12-2018,Andorra
North Korea,economic concern,01-2019,Andorra
North Korea,economic concern,02-2019,Andorra
North Korea,economic concern,03-2019,Andorra
North Korea,economic concern,04-2019,Andorra
North Korea,natural disaster,01-2020,Andorra
North Korea,natural disaster,02-2020,Andorra
North Korea,natural disaster,03-2020,Andorra
North Korea,natural disaster,04-2020,Andorra
North Korea,natural disaster,05-2020,Andorra
North Korea,natural disaster,06-2020,Andorra
North Korea,natural disaster,07-2020,Andorra
North Korea,natural disaster,08-2020,Andorra
North Korea,natural disaster,09-2020,Andorra
North Korea,natural disaster,10-2020,Andorra
North Korea,natural disaster,11-2020,Andorra
North Korea,natural disaster,12-2020,Andorra
North Korea,economic concern,01-2018,Andorra
North Korea,economic concern,02-2018,Andorra
North Korea,economic concern,03-2018,Andorra
North Korea,economic concern,04-2018,Andorra
North Korea,economic concern,05-2018,Andorra
North Korea,economic concern,06-2018,Andorra
North Korea,economic concern,07-2018,Andorra
North Korea,economic concern,08-2018,Andorra
North Korea,economic concern,09-2018,Andorra
North Korea,economic concern,10-2018,Andorra
North Korea,economic concern,11-2018,Andorra
North Korea,economic concern,12-2018,Andorra
North Korea,economic concern,01-2019,Andorra
North Korea,economic concern,02-2019,Andorra
North Korea,economic concern,03-2019,Andorra
North Korea,economic concern,04-2019,Andorra
Syria,ethnic tension,03-2025,Andorra
Syria,ethnic tension,04-2025,Andorra
India,ethnic tension,06-2023,Andorra
Romania,contested election,12-2024,Angola
Mozambique,contested election,12-2024,Angola
Guatemala,contested election,07-2023,Angola
Mozambique,contested election,01-2025,Angola
Mozambique,political assassination,01-2025,Angola
Georgia,contested election,11-2024,Angola
Georgia,contested election,10-2024,Angola
Uganda,contested election,01-2021,Angola
Uganda,contested election,02-2021,Angola
Angola,contested election,08-2022,Angola
Malawi,contested election,05-2019,Angola
Malawi,contested election,06-2020,Angola
Southern Africa,crop failure,01-2025,Angola
Southern Africa,crop failure,02-2025,Angola
Southern Africa,crop failure,03-2025,Angola
Southern Africa,crop failure,04-2025,Angola
Southern Africa,crop failure,05-2025,Angola
Southern Africa,crop failure,06-2025,Angola
Southern Africa,crop failure,07-2025,Angola
Southern Africa,crop failure,08-2025,Angola
Southern Africa,crop failure,09-2025,Angola
Southern Africa,crop failure,10-2025,Angola
Angola,crop failure,05-2024,Angola
Botswana,crop failure,05-2024,Angola
Lesotho,crop failure,04-2024,Angola
Malawi,crop failure,03-2024,Angola
Mozambique,crop failure,05-2024,Angola
Namibia,crop failure,05-2024,Angola
Zimbabwe,crop failure,04-2024,Angola
Southern Africa,crop failure,10-2024,Angola
Southern Africa,crop failure,11-2024,Angola
Southern Africa,crop failure,12-2024,Angola
Southern Africa,crop failure,01-2025,Angola
Southern Africa,crop failure,02-2025,Angola
Southern Africa,crop failure,03-2025,Angola
Southern Africa,crop failure,04-2025,Angola
Southern Africa,crop failure,05-2025,Angola
Southern Africa,crop failure,06-2025,Angola
Southern Africa,crop failure,07-2025,Angola
Southern Africa,crop failure,08-2025,Angola
Southern Africa,crop failure,09-2025,Angola
Southern Africa,crop failure,10-2025,Angola
Ethiopia,natural disaster,02-2025,Angola
Ethiopia,natural disaster,03-2025,Angola
Ethiopia,natural disaster,04-2025,Angola
Ethiopia,natural disaster,05-2025,Angola
Ethiopia,natural disaster,06-2025,Angola
Ethiopia,natural disaster,07-2025,Angola
Ethiopia,economic concern,08-2025,Angola
Angola,crop failure,06-2024,Angola
Angola,crop failure,07-2024,Angola
Angola,crop failure,08-2024,Angola
Angola,crop failure,09-2024,Angola
Angola,crop failure,10-2024,Angola
Angola,crop failure,11-2024,Angola
Angola,crop failure,12-2024,Angola
Democratic Republic of Congo,crop failure,06-2024,Angola
Democratic Republic of Congo,crop failure,07-2024,Angola
Democratic Republic of Congo,crop failure,08-2024,Angola
Democratic Republic of Congo,crop failure,09-2024,Angola
Democratic Republic of Congo,crop failure,10-2024,Angola
Democratic Republic of Congo,crop failure,11-2024,Angola
Democratic Republic of Congo,crop failure,12-2024,Angola
Malawi,crop failure,06-2024,Angola
Malawi,crop failure,07-2024,Angola
Malawi,crop failure,08-2024,Angola
Malawi,crop failure,09-2024,Angola
Malawi,crop failure,10-2024,Angola
Malawi,crop failure,11-2024,Angola
Malawi,crop failure,12-2024,Angola
Mozambique,crop failure,06-2024,Angola
Mozambique,crop failure,07-2024,Angola
Mozambique,crop failure,08-2024,Angola
Mozambique,crop failure,09-2024,Angola
Mozambique,crop failure,10-2024,Angola
Mozambique,crop failure,11-2024,Angola
Mozambique,crop failure,12-2024,Angola
Zambia,crop failure,06-2024,Angola
Zambia,crop failure,07-2024,Angola
Zambia,crop failure,08-2024,Angola
Zambia,crop failure,09-2024,Angola
Zambia,crop failure,10-2024,Angola
Zambia,crop failure,11-2024,Angola
Zambia,crop failure,12-2024,Angola
Zimbabwe,crop failure,06-2024,Angola
Zimbabwe,crop failure,07-2024,Angola
Zimbabwe,crop failure,08-2024,Angola
Zimbabwe,crop failure,09-2024,Angola
Zimbabwe,crop failure,10-2024,Angola
Zimbabwe,crop failure,11-2024,Angola
Zimbabwe,crop failure,12-2024,Angola
Southern Africa,crop failure,10-2024,Angola
Southern Africa,crop failure,11-2024,Angola
Southern Africa,crop failure,12-2024,Angola
Southern Africa,crop failure,01-2025,Angola
Southern Africa,crop failure,02-2025,Angola
Southern Africa,crop failure,03-2025,Angola
Southern Africa,crop failure,04-2025,Angola
Angola,crop failure,05-2024,Angola
Botswana,crop failure,04-2024,Angola
Malawi,crop failure,03-2024,Angola
Mozambique,crop failure,05-2024,Angola
Mozambique,crop failure,05-2024,Angola
Namibia,crop failure,05-2024,Angola
Zimbabwe,crop failure,04-2024,Angola
Angola,crop failure,08-2022,Angola
Angola,crop failure,01-2019,Angola
Angola,crop failure,02-2019,Angola
Angola,crop failure,03-2019,Angola
Angola,crop failure,04-2019,Angola
Angola,crop failure,05-2019,Angola
Angola,crop failure,06-2019,Angola
Angola,crop failure,07-2019,Angola
Angola,crop failure,08-2019,Angola
Angola,crop failure,09-2019,Angola
Angola,crop failure,10-2019,Angola
Angola,crop failure,11-2019,Angola
Angola,crop failure,12-2019,Angola
Angola,crop failure,01-2024,Angola
Angola,crop failure,02-2024,Angola
Angola,crop failure,03-2024,Angola
Angola,crop failure,04-2024,Angola
Botswana,crop failure,01-2024,Angola
Botswana,crop failure,02-2024,Angola
Botswana,crop failure,03-2024,Angola
Botswana,crop failure,04-2024,Angola
Malawi,crop failure,01-2024,Angola
Malawi,crop failure,02-2024,Angola
Malawi,crop failure,03-2024,Angola
Malawi,crop failure,04-2024,Angola
Mozambique,crop failure,01-2024,Angola
Mozambique,crop failure,02-2024,Angola
Mozambique,crop failure,03-2024,Angola
Mozambique,crop failure,04-2024,Angola
Zambia,crop failure,01-2024,Angola
Zambia,crop failure,02-2024,Angola
Zambia,crop failure,03-2024,Angola
Zambia,crop failure,04-2024,Angola
United States,economic concern,04-2025,Angola
Russia,economic concern,10-2024,Angola
Burkina Faso,military coup,07-2024,Angola
Libya,political assassination,05-2025,Angola
Libya,political assassination,04-2025,Angola
Libya,political assassination,03-2025,Angola
Mozambique,political assassination,09-2019,Angola
Mozambique,political assassination,03-2021,Angola
Mozambique,ethnic tension,09-2019,Angola
Mozambique,ethnic tension,05-2021,Angola
Mozambique,ethnic tension,08-2019,Angola
Mozambique,ethnic tension,02-2021,Angola
Angola,natural disaster,01-2025,Angola
Angola,natural disaster,02-2025,Angola
Angola,natural disaster,03-2025,Angola
Angola,natural disaster,04-2025,Angola
Angola,natural disaster,05-2025,Angola
Angola,natural disaster,06-2025,Angola
United States,natural disaster,10-2024,Angola
United States,natural disaster,10-2024,Angola
United States,natural disaster,10-2024,Angola
Angola,natural disaster,04-2023,Angola
Germany,natural disaster,05-2024,Angola
Afghanistan,natural disaster,05-2024,Angola
Oman,natural disaster,05-2024,Angola
Uruguay,natural disaster,05-2024,Angola
Argentina,natural disaster,05-2024,Angola
Indonesia,natural disaster,05-2024,Angola
France,natural disaster,05-2024,Angola
Brazil,natural disaster,05-2024,Angola
United States,natural disaster,07-2025,Angola
Mozambique,natural disaster,12-2024,Angola
Malawi,natural disaster,12-2024,Angola
Comoros,natural disaster,12-2024,Angola
